prompt_id	base_bundle	role	word	sources	group_kind	group_name
tw-typing-v4-012	74	optional	皮膚	mcbopomofo	概念詞族	日常生活:皮膚
tw-typing-v4-012	74	required	佔領	mcbopomofo	單詞	佔領
tw-typing-v4-012	74	required	手法	mcbopomofo	概念詞族	日常生活:手法
tw-typing-v4-012	74	required	看好	mcbopomofo	單詞	看好
tw-typing-v4-013	21	required	工廠	industrial-engineering,mcbopomofo	同義近義	工廠工場
tw-typing-v4-013	21	required	產能利用率	industrial-engineering	概念詞族	工程製造:用率
tw-typing-v4-013	21	required	建築節能	civil-engineering	概念詞族	工程製造:節能
tw-typing-v4-013	21	required	幾何公差	manufacturing	概念詞族	工程製造:幾何
tw-typing-v4-013	21	optional	材料試驗	civil-engineering	概念詞族	工程製造:試驗
tw-typing-v4-013	21	optional	取樣試驗	civil-engineering	概念詞族	工程製造:試驗
tw-typing-v4-013	21	required	帷幕牆檢驗	civil-engineering	概念詞族	工程製造:牆檢
tw-typing-v4-013	21	optional	生產	industrial-engineering,manufacturing,mcbopomofo	同義近義	生產製造
tw-typing-v4-013	21	required	外殼節能	civil-engineering	概念詞族	工程製造:節能
tw-typing-v4-013	21	optional	施工	civil-engineering,mcbopomofo	概念詞族	工程製造:施工
tw-typing-v4-013	21	required	耐震評估	civil-engineering	概念詞族	工程製造:耐震
tw-typing-v4-013	21	optional	混凝土修復	civil-engineering	概念詞族	工程製造:修復
tw-typing-v4-013	21	required	方塊圖	industrial-engineering	單詞	方塊圖
tw-typing-v4-013	21	optional	平面磨削	manufacturing	概念詞族	工程製造:磨削
tw-typing-v4-013	21	optional	工作型	industrial-engineering	概念詞族	工程製造:工作
tw-typing-v4-013	21	required	剪力牆施工	civil-engineering	概念詞族	工程製造:牆施
tw-typing-v4-013	21	required	景觀工程	civil-engineering	單詞	景觀工程
tw-typing-v4-013	21	optional	製造	manufacturing,mcbopomofo	同義近義	生產製造
tw-typing-v4-013	21	optional	填土	civil-engineering,mcbopomofo	單詞	填土
tw-typing-v4-013	21	optional	自動警報	civil-engineering,mcbopomofo	概念詞族	工程製造:警報
tw-typing-v4-013	21	optional	基礎修復	civil-engineering	概念詞族	工程製造:修復
tw-typing-v4-013	21	optional	帷幕牆監測	civil-engineering	概念詞族	工程製造:牆監
tw-typing-v4-013	21	optional	剪力牆監測	civil-engineering	概念詞族	工程製造:牆監
tw-typing-v4-013	21	required	金屬	manufacturing,mcbopomofo	概念詞族	工程製造:金屬
tw-typing-v4-013	21	optional	生活圈規劃	civil-engineering	概念詞族	工程製造:生活
tw-typing-v4-013	21	optional	統計	industrial-engineering,manufacturing,mcbopomofo,semiconductor	概念詞族	工程製造:統計
tw-typing-v4-013	21	required	帷幕牆施工	civil-engineering	概念詞族	工程製造:牆施
tw-typing-v4-013	21	required	集水區分析	civil-engineering	概念詞族	工程製造:區分
tw-typing-v4-013	21	required	剪力牆檢驗	civil-engineering	概念詞族	工程製造:牆檢
tw-typing-v4-013	21	required	耐震	civil-engineering,mcbopomofo	概念詞族	工程製造:耐震
tw-typing-v4-014	18	required	協同學習	education	概念詞族	教育社會:同學
tw-typing-v4-014	18	optional	橫斷面設計	civil-engineering	概念詞族	工程製造:面設
tw-typing-v4-014	18	required	行星齒輪	manufacturing	單詞	行星齒輪
tw-typing-v4-014	18	required	能力	industrial-engineering,manufacturing,mcbopomofo,semiconductor	概念詞族	工程製造:能力
tw-typing-v4-014	18	required	模擬分析	industrial-engineering	概念詞族	工程製造:模擬
tw-typing-v4-014	18	required	空氣品質	civil-engineering,energy-environment	概念詞族	工程製造:空氣
tw-typing-v4-014	18	optional	消防	civil-engineering,mcbopomofo	單詞	消防
tw-typing-v4-014	18	optional	瀝青	civil-engineering,mcbopomofo	單詞	瀝青
tw-typing-v4-014	18	optional	二氧化碳焊	manufacturing	概念詞族	工程製造:化碳
tw-typing-v4-014	18	required	尺寸公差	manufacturing	概念詞族	工程製造:尺寸
tw-typing-v4-014	18	optional	定位	civil-engineering,mcbopomofo	概念詞族	工程製造:定位
tw-typing-v4-014	18	optional	焊接缺陷	manufacturing	概念詞族	工程製造:缺陷
tw-typing-v4-014	18	optional	制震設計	civil-engineering	單詞	制震設計
tw-typing-v4-014	18	optional	動作研究	industrial-engineering	概念詞族	工程製造:作研
tw-typing-v4-014	18	required	岩盤	civil-engineering,mcbopomofo	單詞	岩盤
tw-typing-v4-014	18	required	卜瓦松分布	industrial-engineering	概念詞族	工程製造:分布
tw-typing-v4-014	18	optional	電子束焊	manufacturing	概念詞族	工程製造:電子
tw-typing-v4-014	18	required	室內	civil-engineering,mcbopomofo	單詞	室內
tw-typing-v4-014	18	optional	預壓	civil-engineering	單詞	預壓
tw-typing-v4-014	18	required	高壓	civil-engineering,mcbopomofo	單詞	高壓
tw-typing-v4-014	18	optional	離散	industrial-engineering,mcbopomofo	單詞	離散
tw-typing-v4-014	18	optional	需求	manufacturing,mcbopomofo,transport-logistics	概念詞族	工程製造:需求
tw-typing-v4-014	18	required	發展	civil-engineering,education,mcbopomofo	概念詞族	工程製造:發展
tw-typing-v4-014	18	required	鋼構	civil-engineering	單詞	鋼構
tw-typing-v4-014	18	optional	使用	civil-engineering,mcbopomofo	概念詞族	工程製造:使用
tw-typing-v4-014	18	required	沉積	manufacturing,mcbopomofo,semiconductor	概念詞族	工程製造:沉積
tw-typing-v4-014	18	optional	衛星	civil-engineering,mcbopomofo	單詞	衛星
tw-typing-v4-014	18	required	危害辨識	industrial-engineering	概念詞族	工程製造:危害
tw-typing-v4-014	18	required	生理心理學	psychology-society	概念詞族	教育社會:生理
tw-typing-v4-014	18	optional	排煙系統	civil-engineering	單詞	排煙系統
tw-typing-v4-015	102	required	適合	mcbopomofo	單詞	適合
tw-typing-v4-015	102	optional	堪稱	mcbopomofo	單詞	堪稱
tw-typing-v4-015	102	required	彩虹	mcbopomofo	單詞	彩虹
tw-typing-v4-015	102	optional	兩天	mcbopomofo	單詞	兩天
tw-typing-v4-015	102	required	惡意軟體	general	概念詞族	日常生活:惡意
tw-typing-v4-015	102	optional	直升	mcbopomofo	單詞	直升
tw-typing-v4-015	102	optional	其中	mcbopomofo	單詞	其中
tw-typing-v4-015	102	required	工具	mcbopomofo	概念詞族	日常生活:工具
tw-typing-v4-015	102	required	山地	mcbopomofo	單詞	山地
tw-typing-v4-015	102	optional	申請	mcbopomofo	同義近義	申請申辦
tw-typing-v4-015	102	required	特性	mcbopomofo	單詞	特性
tw-typing-v4-015	102	optional	主管機關	mcbopomofo	概念詞族	日常生活:主管
tw-typing-v4-015	102	optional	切入	mcbopomofo	單詞	切入
tw-typing-v4-015	102	required	機制	mcbopomofo	概念詞族	日常生活:機制
tw-typing-v4-015	102	required	學歷	mcbopomofo	單詞	學歷
tw-typing-v4-015	102	required	流氓	mcbopomofo	單詞	流氓
tw-typing-v4-015	102	required	一件事	mcbopomofo	單詞	一件事
tw-typing-v4-015	102	optional	地利	mcbopomofo	單詞	地利
tw-typing-v4-015	102	optional	主角	mcbopomofo	單詞	主角
tw-typing-v4-015	102	optional	就會	mcbopomofo	單詞	就會
tw-typing-v4-015	102	optional	姑娘	mcbopomofo	單詞	姑娘
tw-typing-v4-015	102	optional	走路	mcbopomofo	單詞	走路
tw-typing-v4-015	102	optional	資料科學	general	概念詞族	日常生活:料科
tw-typing-v4-015	102	required	志工	mcbopomofo	單詞	志工
tw-typing-v4-015	102	required	傳出	mcbopomofo	單詞	傳出
tw-typing-v4-015	102	required	本身	mcbopomofo	單詞	本身
tw-typing-v4-015	102	required	不久	mcbopomofo	單詞	不久
tw-typing-v4-015	102	optional	參選	mcbopomofo	單詞	參選
tw-typing-v4-015	102	optional	有無	mcbopomofo	單詞	有無
tw-typing-v4-015	102	required	正式	mcbopomofo	概念詞族	日常生活:正式
tw-typing-v4-016	99	required	阿拉伯	mcbopomofo	概念詞族	日常生活:拉伯
tw-typing-v4-016	99	optional	馬上	mcbopomofo	單詞	馬上
tw-typing-v4-016	99	optional	抗癌	mcbopomofo	單詞	抗癌
tw-typing-v4-016	99	optional	假如	mcbopomofo	單詞	假如
tw-typing-v4-016	99	optional	效果	mcbopomofo	單詞	效果
tw-typing-v4-016	99	required	昆蟲	mcbopomofo	概念詞族	日常生活:昆蟲
tw-typing-v4-016	99	required	將軍	mcbopomofo	單詞	將軍
tw-typing-v4-016	99	optional	地方	mcbopomofo	概念詞族	日常生活:地方
tw-typing-v4-016	99	required	他說	mcbopomofo	單詞	他說
tw-typing-v4-016	99	required	理事長	mcbopomofo	單詞	理事長
tw-typing-v4-016	99	required	百分	mcbopomofo	概念詞族	日常生活:百分
tw-typing-v4-016	99	optional	假設	mcbopomofo	概念詞族	日常生活:假設
tw-typing-v4-016	99	optional	類似	mcbopomofo	概念詞族	日常生活:類似
tw-typing-v4-016	99	optional	根本	mcbopomofo	單詞	根本
tw-typing-v4-016	99	required	忙碌	mcbopomofo	單詞	忙碌
tw-typing-v4-016	99	optional	大量	mcbopomofo	單詞	大量
tw-typing-v4-016	99	optional	動了	mcbopomofo	單詞	動了
tw-typing-v4-016	99	required	人道	mcbopomofo	單詞	人道
tw-typing-v4-016	99	required	將於	mcbopomofo	單詞	將於
tw-typing-v4-016	99	optional	一塊	mcbopomofo	單詞	一塊
tw-typing-v4-016	99	optional	專屬	mcbopomofo	概念詞族	日常生活:專屬
tw-typing-v4-016	99	required	徒刑	mcbopomofo	單詞	徒刑
tw-typing-v4-016	99	required	候選人	mcbopomofo	單詞	候選人
tw-typing-v4-016	99	optional	連接	mcbopomofo	概念詞族	日常生活:連接
tw-typing-v4-016	99	required	到了	mcbopomofo	單詞	到了
tw-typing-v4-016	99	optional	午餐	mcbopomofo	單詞	午餐
tw-typing-v4-016	99	required	象鼻	mcbopomofo	單詞	象鼻
tw-typing-v4-016	99	optional	此一	mcbopomofo	單詞	此一
tw-typing-v4-016	99	required	具體	mcbopomofo	單詞	具體
tw-typing-v4-016	99	required	面對	mcbopomofo	單詞	面對
tw-typing-v4-017	22	optional	雷射	manufacturing,mcbopomofo	概念詞族	工程製造:雷射
tw-typing-v4-017	22	optional	生產線	industrial-engineering,mcbopomofo	概念詞族	工程製造:產線
tw-typing-v4-017	22	optional	工作研究	industrial-engineering	同義衍生	工作職務作業:{同義詞}研究
tw-typing-v4-017	22	required	帷幕牆設計	civil-engineering	概念詞族	工程製造:牆設
tw-typing-v4-017	22	required	隧道	civil-engineering,mcbopomofo	概念詞族	工程製造:隧道
tw-typing-v4-017	22	optional	工地放樣	civil-engineering	概念詞族	工程製造:工地
tw-typing-v4-017	22	required	工單	industrial-engineering	概念詞族	工程製造:工單
tw-typing-v4-017	22	required	微型隧道	civil-engineering	概念詞族	工程製造:隧道
tw-typing-v4-017	22	required	土石流防治	civil-engineering	概念詞族	工程製造:防治
tw-typing-v4-017	22	optional	雷射加工	manufacturing	概念詞族	工程製造:雷射
tw-typing-v4-017	22	required	多軸加工	manufacturing	概念詞族	工程製造:軸加
tw-typing-v4-017	22	required	流程最佳化	industrial-engineering	概念詞族	工程製造:程最
tw-typing-v4-017	22	optional	五軸加工	manufacturing	概念詞族	工程製造:軸加
tw-typing-v4-017	22	optional	自動化產線	manufacturing	概念詞族	工程製造:產線
tw-typing-v4-017	22	required	土地徵收	civil-engineering	概念詞族	工程製造:徵收
tw-typing-v4-017	22	required	工單管理	manufacturing	概念詞族	工程製造:工單
tw-typing-v4-017	22	optional	工地	civil-engineering,mcbopomofo	概念詞族	工程製造:工地
tw-typing-v4-017	22	required	區段徵收	civil-engineering	概念詞族	工程製造:徵收
tw-typing-v4-017	22	optional	鋪面平坦度	civil-engineering	概念詞族	工程製造:鋪面
tw-typing-v4-017	22	required	剪力牆設計	civil-engineering	概念詞族	工程製造:牆設
tw-typing-v4-017	22	optional	成形	manufacturing,mcbopomofo	概念詞族	工程製造:成形
tw-typing-v4-017	22	optional	混凝土鋪面	civil-engineering	概念詞族	工程製造:鋪面
tw-typing-v4-017	22	optional	射出成形	manufacturing	概念詞族	工程製造:成形
tw-typing-v4-017	22	required	排程最佳化	industrial-engineering,transport-logistics	概念詞族	工程製造:程最
tw-typing-v4-017	22	required	外圓磨削	manufacturing	概念詞族	工程製造:圓磨
tw-typing-v4-017	22	optional	作業研究	industrial-engineering	同義衍生	工作職務作業:{同義詞}研究
tw-typing-v4-017	22	optional	樓板施工	civil-engineering	概念詞族	工程製造:板施
tw-typing-v4-017	22	optional	模板施工	civil-engineering	概念詞族	工程製造:板施
tw-typing-v4-017	22	required	山崩防治	civil-engineering	概念詞族	工程製造:防治
tw-typing-v4-017	22	required	內圓磨削	manufacturing	概念詞族	工程製造:圓磨
tw-typing-v4-018	33	optional	申請案件	government	概念詞族	政府法律:申請
tw-typing-v4-018	33	optional	推論加速	ai-data-science	概念詞族	數位科技:加速
tw-typing-v4-018	33	optional	合意管轄	law	概念詞族	政府法律:管轄
tw-typing-v4-018	33	required	法定財產制	law	概念詞族	政府法律:法定
tw-typing-v4-018	33	optional	最有利標	government	單詞	最有利標
tw-typing-v4-018	33	required	善意取得	law	概念詞族	政府法律:取得
tw-typing-v4-018	33	optional	不起訴	law	概念詞族	政府法律:起訴
tw-typing-v4-018	33	required	聽證	law	單詞	聽證
tw-typing-v4-018	33	required	速率	mcbopomofo,medicine	概念詞族	醫療生技:速率
tw-typing-v4-018	33	optional	正當防衛	law	概念詞族	政府法律:防衛
tw-typing-v4-018	33	optional	公務人員	government,mcbopomofo	概念詞族	政府法律:人員
tw-typing-v4-018	33	required	會辦	government	單詞	會辦
tw-typing-v4-018	33	optional	大廈	law,mcbopomofo	單詞	大廈
tw-typing-v4-018	33	required	物流管理	transport-logistics	概念詞族	交通物流:物流
tw-typing-v4-018	33	required	意思表示	law	概念詞族	政府法律:意思
tw-typing-v4-018	33	optional	過動症	education	單詞	過動症
tw-typing-v4-018	33	optional	手塚治虫	mcbopomofo,people-history	單詞	手塚治虫
tw-typing-v4-018	33	optional	類風濕性	medicine	單詞	類風濕性
tw-typing-v4-018	33	required	課予	law	單詞	課予
tw-typing-v4-018	33	optional	達成率	business	概念詞族	商業管理:成率
tw-typing-v4-018	33	required	清除率	biotech-pharma	單詞	清除率
tw-typing-v4-018	33	required	準備程序	law	概念詞族	政府法律:準備
tw-typing-v4-018	33	required	資本預算	finance	概念詞族	商業管理:本預
tw-typing-v4-018	33	required	反應	biotech-pharma,education,industrial-engineering,mcbopomofo	概念詞族	醫療生技:反應
tw-typing-v4-018	33	optional	加密	mcbopomofo,network-security	概念詞族	數位科技:加密
tw-typing-v4-018	33	optional	無罪推定	law	單詞	無罪推定
tw-typing-v4-018	33	optional	觀察學習	psychology-society	概念詞族	教育社會:學習
tw-typing-v4-018	33	required	連帶債務	law	概念詞族	政府法律:債務
tw-typing-v4-018	33	required	數位設計	electronics	概念詞族	電子半導體:位設
tw-typing-v4-018	33	required	當事人適格	law	單詞	當事人適格
tw-typing-v4-019	182	required	復健治療	medicine	概念詞族	醫療生技:治療
tw-typing-v4-019	182	required	副甲狀腺	medicine	概念詞族	醫療生技:狀腺
tw-typing-v4-019	182	required	組織炎	medicine	概念詞族	醫療生技:組織
tw-typing-v4-019	182	required	甲狀腺	mcbopomofo,medicine	概念詞族	醫療生技:狀腺
tw-typing-v4-019	182	optional	特發性	medicine	概念詞族	醫療生技:發性
tw-typing-v4-019	182	optional	轉錄體學	biotech-pharma	概念詞族	醫療生技:錄體
tw-typing-v4-019	182	required	間質幹細胞	biotech-pharma	概念詞族	醫療生技:幹細
tw-typing-v4-019	182	optional	上消化道	medicine	概念詞族	醫療生技:化道
tw-typing-v4-019	182	required	急性冠心症	medicine	概念詞族	醫療生技:急性
tw-typing-v4-019	182	required	組織工程	biotech-pharma	概念詞族	醫療生技:組織
tw-typing-v4-019	182	optional	無菌製程	biotech-pharma	概念詞族	醫療生技:無菌
tw-typing-v4-019	182	optional	多發性	mcbopomofo,medicine	概念詞族	醫療生技:發性
tw-typing-v4-019	182	required	治療指數	biotech-pharma	概念詞族	醫療生技:治療
tw-typing-v4-019	182	optional	無菌充填	biotech-pharma	概念詞族	醫療生技:無菌
tw-typing-v4-019	182	required	治療	biotech-pharma,mcbopomofo,medicine	概念詞族	醫療生技:治療
